,resultId,raceId,name,year,circuitId,driverId,constructorId,starting_position,finishing_status,train_test,ending_position
20709,20709,353,Korean Grand Prix,2010,35,13,6,6,1,1,3
20710,20710,353,Korean Grand Prix,2010,35,30,131,9,1,1,4
20711,20711,353,Korean Grand Prix,2010,35,9,4,8,1,1,5
20712,20712,353,Korean Grand Prix,2010,35,24,10,17,1,1,6
20713,20713,353,Korean Grand Prix,2010,35,22,3,10,1,1,7
20714,20714,353,Korean Grand Prix,2010,35,155,15,12,1,1,8
20715,20715,353,Korean Grand Prix,2010,35,2,15,13,1,1,9
20716,20716,353,Korean Grand Prix,2010,35,807,3,11,1,1,10
20717,20717,353,Korean Grand Prix,2010,35,153,5,15,1,1,11
20718,20718,353,Korean Grand Prix,2010,35,18,1,7,1,1,12
20719,20719,353,Korean Grand Prix,2010,35,5,205,21,1,1,13
20720,20720,353,Korean Grand Prix,2010,35,811,164,24,1,1,14
20721,20721,353,Korean Grand Prix,2010,35,29,164,23,1,1,15
20722,20722,353,Korean Grand Prix,2010,35,16,10,14,2,1,0
20723,20723,353,Korean Grand Prix,2010,35,20,9,1,2,1,0
20724,20724,353,Korean Grand Prix,2010,35,808,4,20,2,1,0
20725,20725,353,Korean Grand Prix,2010,35,10,166,19,2,1,0
20726,20726,353,Korean Grand Prix,2010,35,67,5,16,2,1,0
20727,20727,353,Korean Grand Prix,2010,35,810,166,22,2,1,0
20728,20728,353,Korean Grand Prix,2010,35,15,205,18,2,1,0
20729,20729,353,Korean Grand Prix,2010,35,17,9,2,2,1,0
20730,20730,353,Korean Grand Prix,2010,35,3,131,5,2,1,0
20731,20731,354,Brazilian Grand Prix,2010,18,20,9,2,1,1,1
20732,20732,354,Brazilian Grand Prix,2010,18,17,9,3,1,1,2
20733,20733,354,Brazilian Grand Prix,2010,18,4,6,5,1,1,3
20734,20734,354,Brazilian Grand Prix,2010,18,1,1,4,1,1,4
20735,20735,354,Brazilian Grand Prix,2010,18,18,1,11,1,1,5
20736,20736,354,Brazilian Grand Prix,2010,18,3,131,13,1,1,6
20737,20737,354,Brazilian Grand Prix,2010,18,30,131,8,1,1,7
20738,20738,354,Brazilian Grand Prix,2010,18,807,3,1,1,1,8
20739,20739,354,Brazilian Grand Prix,2010,18,9,4,7,1,1,9
20740,20740,354,Brazilian Grand Prix,2010,18,155,15,12,1,1,10
20741,20741,354,Brazilian Grand Prix,2010,18,153,5,14,1,1,11
20742,20742,354,Brazilian Grand Prix,2010,18,16,10,22,1,1,12
20743,20743,354,Brazilian Grand Prix,2010,18,67,5,19,1,1,13
20744,20744,354,Brazilian Grand Prix,2010,18,22,3,6,1,1,14
20745,20745,354,Brazilian Grand Prix,2010,18,13,6,9,1,1,15
20746,20746,354,Brazilian Grand Prix,2010,18,808,4,10,1,1,16
20747,20747,354,Brazilian Grand Prix,2010,18,2,15,15,1,1,17
20748,20748,354,Brazilian Grand Prix,2010,18,5,205,20,1,1,18
20749,20749,354,Brazilian Grand Prix,2010,18,15,205,18,1,1,19
20750,20750,354,Brazilian Grand Prix,2010,18,10,166,17,1,1,20
20751,20751,354,Brazilian Grand Prix,2010,18,811,164,24,1,1,21
20752,20752,354,Brazilian Grand Prix,2010,18,32,164,23,1,1,22
20753,20753,354,Brazilian Grand Prix,2010,18,810,166,21,1,1,0
20754,20754,354,Brazilian Grand Prix,2010,18,24,10,16,2,1,0
20755,20755,355,Abu Dhabi Grand Prix,2010,24,20,9,1,1,1,1
20756,20756,355,Abu Dhabi Grand Prix,2010,24,1,1,2,1,1,2
20757,20757,355,Abu Dhabi Grand Prix,2010,24,18,1,4,1,1,3
20758,20758,355,Abu Dhabi Grand Prix,2010,24,3,131,9,1,1,4
20759,20759,355,Abu Dhabi Grand Prix,2010,24,9,4,11,1,1,5
20760,20760,355,Abu Dhabi Grand Prix,2010,24,808,4,10,1,1,6
20761,20761,355,Abu Dhabi Grand Prix,2010,24,4,6,3,1,1,7
20762,20762,355,Abu Dhabi Grand Prix,2010,24,17,9,5,1,1,8
20763,20763,355,Abu Dhabi Grand Prix,2010,24,153,5,17,1,1,9
20764,20764,355,Abu Dhabi Grand Prix,2010,24,13,6,6,1,1,10
20765,20765,355,Abu Dhabi Grand Prix,2010,24,2,15,14,1,1,11
20766,20766,355,Abu Dhabi Grand Prix,2010,24,22,3,7,1,1,12
20767,20767,355,Abu Dhabi Grand Prix,2010,24,16,10,13,1,1,13
20768,20768,355,Abu Dhabi Grand Prix,2010,24,155,15,12,1,1,14
20769,20769,355,Abu Dhabi Grand Prix,2010,24,67,5,18,1,1,15
20770,20770,355,Abu Dhabi Grand Prix,2010,24,807,3,15,1,1,16
20771,20771,355,Abu Dhabi Grand Prix,2010,24,5,205,20,1,1,17
20772,20772,355,Abu Dhabi Grand Prix,2010,24,810,166,22,1,1,18
20773,20773,355,Abu Dhabi Grand Prix,2010,24,811,164,23,1,1,19
20774,20774,355,Abu Dhabi Grand Prix,2010,24,32,164,24,1,1,20
20775,20775,355,Abu Dhabi Grand Prix,2010,24,15,205,19,2,1,21
20776,20776,355,Abu Dhabi Grand Prix,2010,24,10,166,21,2,1,0
20777,20777,355,Abu Dhabi Grand Prix,2010,24,30,131,8,2,1,0
20778,20778,355,Abu Dhabi Grand Prix,2010,24,24,10,16,2,1,0
20779,20779,841,Australian Grand Prix,2011,1,20,9,1,1,1,1
20780,20780,841,Australian Grand Prix,2011,1,1,1,2,1,1,2
20781,20781,841,Australian Grand Prix,2011,1,808,4,6,1,1,3
20782,20782,841,Australian Grand Prix,2011,1,4,6,5,1,1,4
20783,20783,841,Australian Grand Prix,2011,1,17,9,3,1,1,5
20784,20784,841,Australian Grand Prix,2011,1,18,1,4,1,1,6
20785,20785,841,Australian Grand Prix,2011,1,13,6,8,1,1,7
20786,20786,841,Australian Grand Prix,2011,1,67,5,10,1,1,8
20787,20787,841,Australian Grand Prix,2011,1,16,10,16,1,1,9
20788,20788,841,Australian Grand Prix,2011,1,814,10,14,1,1,10
20789,20789,841,Australian Grand Prix,2011,1,153,5,12,1,1,11
20790,20790,841,Australian Grand Prix,2011,1,2,4,18,1,1,12
20791,20791,841,Australian Grand Prix,2011,1,15,205,20,1,1,13
20792,20792,841,Australian Grand Prix,2011,1,816,166,22,1,1,14
20793,20793,841,Australian Grand Prix,2011,1,10,166,21,1,1,0
20794,20794,841,Australian Grand Prix,2011,1,22,3,17,2,1,0
20795,20795,841,Australian Grand Prix,2011,1,3,131,7,2,1,0
20796,20796,841,Australian Grand Prix,2011,1,5,205,19,2,1,0
20797,20797,841,Australian Grand Prix,2011,1,30,131,11,2,1,0
20798,20798,841,Australian Grand Prix,2011,1,813,3,15,2,1,0
20799,20799,841,Australian Grand Prix,2011,1,155,15,9,2,1,0
20800,20800,841,Australian Grand Prix,2011,1,815,15,13,2,1,0
20801,23539,841,Australian Grand Prix,2011,1,24,164,0,2,1,0
20802,23540,841,Australian Grand Prix,2011,1,39,164,0,2,1,0
20803,20801,842,Malaysian Grand Prix,2011,2,20,9,1,1,1,1
20804,20802,842,Malaysian Grand Prix,2011,2,18,1,4,1,1,2
20805,20803,842,Malaysian Grand Prix,2011,2,2,4,6,1,1,3
20806,20804,842,Malaysian Grand Prix,2011,2,17,9,3,1,1,4
20807,20805,842,Malaysian Grand Prix,2011,2,13,6,7,1,1,5
20808,20806,842,Malaysian Grand Prix,2011,2,4,6,5,1,1,6
20809,20807,842,Malaysian Grand Prix,2011,2,155,15,10,1,1,7
20810,20808,842,Malaysian Grand Prix,2011,2,1,1,2,1,1,8
20811,20809,842,Malaysian Grand Prix,2011,2,30,131,11,1,1,9
20812,20810,842,Malaysian Grand Prix,2011,2,814,10,14,1,1,10
20813,20811,842,Malaysian Grand Prix,2011,2,16,10,17,1,1,11
20814,20812,842,Malaysian Grand Prix,2011,2,3,131,9,1,1,12
20815,20813,842,Malaysian Grand Prix,2011,2,67,5,12,1,1,13
20816,20814,842,Malaysian Grand Prix,2011,2,153,5,13,1,1,14
20817,20815,842,Malaysian Grand Prix,2011,2,5,205,19,1,1,15
20818,20816,842,Malaysian Grand Prix,2011,2,10,166,21,1,1,16
20819,20817,842,Malaysian Grand Prix,2011,2,808,4,8,2,1,17
20820,20818,842,Malaysian Grand Prix,2011,2,24,164,23,1,1,0
20821,20819,842,Malaysian Grand Prix,2011,2,816,166,22,2,1,0
20822,20820,842,Malaysian Grand Prix,2011,2,15,205,20,2,1,0
20823,20821,842,Malaysian Grand Prix,2011,2,815,15,16,2,1,0
20824,20822,842,Malaysian Grand Prix,2011,2,22,3,15,2,1,0
20825,20823,842,Malaysian Grand Prix,2011,2,39,164,24,1,1,0
20826,20824,842,Malaysian Grand Prix,2011,2,813,3,18,2,1,0
20827,20825,843,Chinese Grand Prix,2011,17,1,1,3,1,1,1
20828,20826,843,Chinese Grand Prix,2011,17,20,9,1,1,1,2
20829,20827,843,Chinese Grand Prix,2011,17,17,9,18,1,1,3
20830,20828,843,Chinese Grand Prix,2011,17,18,1,2,1,1,4
20831,20829,843,Chinese Grand Prix,2011,17,3,131,4,1,1,5
20832,20830,843,Chinese Grand Prix,2011,17,13,6,6,1,1,6
20833,20831,843,Chinese Grand Prix,2011,17,4,6,5,1,1,7
20834,20832,843,Chinese Grand Prix,2011,17,30,131,14,1,1,8
20835,20833,843,Chinese Grand Prix,2011,17,808,4,10,1,1,9
20836,20834,843,Chinese Grand Prix,2011,17,155,15,13,1,1,10
20837,20835,843,Chinese Grand Prix,2011,17,814,10,8,1,1,11
20838,20836,843,Chinese Grand Prix,2011,17,2,4,16,1,1,12
20839,20837,843,Chinese Grand Prix,2011,17,22,3,15,1,1,13
20840,20838,843,Chinese Grand Prix,2011,17,67,5,9,1,1,14
20841,20839,843,Chinese Grand Prix,2011,17,16,10,11,1,1,15
20842,20840,843,Chinese Grand Prix,2011,17,5,205,19,1,1,16
20843,20841,843,Chinese Grand Prix,2011,17,815,15,12,1,1,17
20844,20842,843,Chinese Grand Prix,2011,17,813,3,17,1,1,18
20845,20843,843,Chinese Grand Prix,2011,17,15,205,20,1,1,19
20846,20844,843,Chinese Grand Prix,2011,17,816,166,21,1,1,20
20847,20845,843,Chinese Grand Prix,2011,17,10,166,22,1,1,21
20848,20846,843,Chinese Grand Prix,2011,17,24,164,23,1,1,22
20849,20847,843,Chinese Grand Prix,2011,17,39,164,24,1,1,23
20850,20848,843,Chinese Grand Prix,2011,17,153,5,7,2,1,0
20851,20849,844,Turkish Grand Prix,2011,5,20,9,1,1,1,1
20852,20850,844,Turkish Grand Prix,2011,5,17,9,2,1,1,2
20853,20851,844,Turkish Grand Prix,2011,5,4,6,5,1,1,3
20854,20852,844,Turkish Grand Prix,2011,5,1,1,4,1,1,4
20855,20853,844,Turkish Grand Prix,2011,5,3,131,3,1,1,5
20856,20854,844,Turkish Grand Prix,2011,5,18,1,6,1,1,6
20857,20855,844,Turkish Grand Prix,2011,5,2,4,9,1,1,7
20858,20856,844,Turkish Grand Prix,2011,5,808,4,7,1,1,8
20859,20857,844,Turkish Grand Prix,2011,5,67,5,16,1,1,9
20860,20858,844,Turkish Grand Prix,2011,5,155,15,24,1,1,10
20861,20859,844,Turkish Grand Prix,2011,5,13,6,10,1,1,11
20862,20860,844,Turkish Grand Prix,2011,5,30,131,8,1,1,12
20863,20861,844,Turkish Grand Prix,2011,5,16,10,12,1,1,13
20864,20862,844,Turkish Grand Prix,2011,5,815,15,15,1,1,14
20865,20863,844,Turkish Grand Prix,2011,5,22,3,11,1,1,15
20866,20864,844,Turkish Grand Prix,2011,5,153,5,17,1,1,16
20867,20865,844,Turkish Grand Prix,2011,5,813,3,14,1,1,17
20868,20866,844,Turkish Grand Prix,2011,5,15,205,19,1,1,18
20869,20867,844,Turkish Grand Prix,2011,5,5,205,18,1,1,19
20870,20868,844,Turkish Grand Prix,2011,5,816,166,23,1,1,20
20871,20869,844,Turkish Grand Prix,2011,5,39,164,22,1,1,21
20872,20870,844,Turkish Grand Prix,2011,5,24,164,20,1,1,22
20873,20871,844,Turkish Grand Prix,2011,5,814,10,13,2,1,0
20874,20872,844,Turkish Grand Prix,2011,5,10,166,21,2,1,0
20875,20873,845,Spanish Grand Prix,2011,4,20,9,2,1,1,1
20876,20874,845,Spanish Grand Prix,2011,4,1,1,3,1,1,2
20877,20875,845,Spanish Grand Prix,2011,4,18,1,5,1,1,3
20878,20876,845,Spanish Grand Prix,2011,4,17,9,1,1,1,4
20879,20877,845,Spanish Grand Prix,2011,4,4,6,4,1,1,5
20880,20878,845,Spanish Grand Prix,2011,4,30,131,10,1,1,6
20881,20879,845,Spanish Grand Prix,2011,4,3,131,7,1,1,7
20882,20880,845,Spanish Grand Prix,2011,4,2,4,24,1,1,8
20883,20881,845,Spanish Grand Prix,2011,4,815,15,12,1,1,9
20884,20882,845,Spanish Grand Prix,2011,4,155,15,14,1,1,10
20885,20883,845,Spanish Grand Prix,2011,4,808,4,6,1,1,11
20886,20884,845,Spanish Grand Prix,2011,4,814,10,16,1,1,12
20887,20885,845,Spanish Grand Prix,2011,4,16,10,17,1,1,13
20888,20886,845,Spanish Grand Prix,2011,4,67,5,11,1,1,14
20889,20887,845,Spanish Grand Prix,2011,4,813,3,9,1,1,15
20890,20888,845,Spanish Grand Prix,2011,4,153,5,13,1,1,16
20891,20889,845,Spanish Grand Prix,2011,4,22,3,19,1,1,17
20892,20890,845,Spanish Grand Prix,2011,4,15,205,18,1,1,18
20893,20891,845,Spanish Grand Prix,2011,4,10,166,20,1,1,19
20894,20892,845,Spanish Grand Prix,2011,4,816,166,23,1,1,20
20895,20893,845,Spanish Grand Prix,2011,4,39,164,22,1,1,21
20896,20894,845,Spanish Grand Prix,2011,4,13,6,8,2,1,0
20897,20895,845,Spanish Grand Prix,2011,4,5,205,15,2,1,0
20898,20896,845,Spanish Grand Prix,2011,4,24,164,21,2,1,0
20899,20897,846,Monaco Grand Prix,2011,6,20,9,1,1,1,1
20900,20898,846,Monaco Grand Prix,2011,6,4,6,4,1,1,2
20901,20899,846,Monaco Grand Prix,2011,6,18,1,2,1,1,3
20902,20900,846,Monaco Grand Prix,2011,6,17,9,3,1,1,4
20903,20901,846,Monaco Grand Prix,2011,6,155,15,12,1,1,5
20904,20902,846,Monaco Grand Prix,2011,6,1,1,9,1,1,6
20905,20903,846,Monaco Grand Prix,2011,6,16,10,14,1,1,7
20906,20904,846,Monaco Grand Prix,2011,6,2,4,15,1,1,8
20907,20905,846,Monaco Grand Prix,2011,6,22,3,11,1,1,9
20908,20906,846,Monaco Grand Prix,2011,6,67,5,16,1,1,10
20909,20907,846,Monaco Grand Prix,2011,6,3,131,7,1,1,11
20910,20908,846,Monaco Grand Prix,2011,6,814,10,13,1,1,12
20911,20909,846,Monaco Grand Prix,2011,6,15,205,18,1,1,13
20912,20910,846,Monaco Grand Prix,2011,6,5,205,17,1,1,14
20913,20911,846,Monaco Grand Prix,2011,6,816,166,21,1,1,15
20914,20912,846,Monaco Grand Prix,2011,6,24,164,23,1,1,16
20915,20913,846,Monaco Grand Prix,2011,6,39,164,22,1,1,17
20916,20914,846,Monaco Grand Prix,2011,6,813,3,8,2,1,18
20917,20915,846,Monaco Grand Prix,2011,6,808,4,10,2,1,0
20918,20916,846,Monaco Grand Prix,2011,6,153,5,19,2,1,0
20919,20917,846,Monaco Grand Prix,2011,6,13,6,6,2,1,0
20920,20918,846,Monaco Grand Prix,2011,6,30,131,5,2,1,0
20921,20919,846,Monaco Grand Prix,2011,6,10,166,20,2,1,0
20922,23541,846,Monaco Grand Prix,2011,6,815,15,0,2,1,0
20923,20920,847,Canadian Grand Prix,2011,7,18,1,7,1,1,1
20924,20921,847,Canadian Grand Prix,2011,7,20,9,1,1,1,2
20925,20922,847,Canadian Grand Prix,2011,7,17,9,4,1,1,3
20926,20923,847,Canadian Grand Prix,2011,7,30,131,8,1,1,4
20927,20924,847,Canadian Grand Prix,2011,7,808,4,10,1,1,5
20928,20925,847,Canadian Grand Prix,2011,7,13,6,3,1,1,6
20929,20926,847,Canadian Grand Prix,2011,7,155,15,13,1,1,7
20930,20927,847,Canadian Grand Prix,2011,7,153,5,24,1,1,8
20931,20928,847,Canadian Grand Prix,2011,7,22,3,16,1,1,9
20932,20929,847,Canadian Grand Prix,2011,7,67,5,15,1,1,10
20933,20930,847,Canadian Grand Prix,2011,7,3,131,6,1,1,11
20934,20931,847,Canadian Grand Prix,2011,7,37,15,17,1,1,12
20935,20932,847,Canadian Grand Prix,2011,7,24,164,20,1,1,13
20936,20933,847,Canadian Grand Prix,2011,7,39,164,22,1,1,14
20937,20934,847,Canadian Grand Prix,2011,7,816,166,23,1,1,15
20938,20935,847,Canadian Grand Prix,2011,7,10,166,21,1,1,16
20939,20936,847,Canadian Grand Prix,2011,7,15,205,18,1,1,17
20940,20937,847,Canadian Grand Prix,2011,7,814,10,11,2,1,18
20941,20938,847,Canadian Grand Prix,2011,7,813,3,12,2,1,0
20942,20939,847,Canadian Grand Prix,2011,7,2,4,9,2,1,0
20943,20940,847,Canadian Grand Prix,2011,7,16,10,14,2,1,0
20944,20941,847,Canadian Grand Prix,2011,7,4,6,2,2,1,0
20945,20942,847,Canadian Grand Prix,2011,7,5,205,19,2,1,0
20946,20943,847,Canadian Grand Prix,2011,7,1,1,5,2,1,0
20947,20944,848,European Grand Prix,2011,12,20,9,1,1,1,1
20948,20945,848,European Grand Prix,2011,12,4,6,4,1,1,2
20949,20946,848,European Grand Prix,2011,12,17,9,2,1,1,3
20950,20947,848,European Grand Prix,2011,12,1,1,3,1,1,4
20951,20948,848,European Grand Prix,2011,12,13,6,5,1,1,5
20952,20949,848,European Grand Prix,2011,12,18,1,6,1,1,6
20953,20950,848,European Grand Prix,2011,12,3,131,7,1,1,7
20954,20951,848,European Grand Prix,2011,12,153,5,18,1,1,8
20955,20952,848,European Grand Prix,2011,12,16,10,10,1,1,9
20956,20953,848,European Grand Prix,2011,12,2,4,9,1,1,10
20957,20954,848,European Grand Prix,2011,12,815,15,16,1,1,11
20958,20955,848,European Grand Prix,2011,12,22,3,13,1,1,12
20959,20956,848,European Grand Prix,2011,12,67,5,17,1,1,13
20960,20957,848,European Grand Prix,2011,12,814,10,12,1,1,14
20961,20958,848,European Grand Prix,2011,12,808,4,11,1,1,15
20962,20959,848,European Grand Prix,2011,12,155,15,14,1,1,16
20963,20960,848,European Grand Prix,2011,12,30,131,8,1,1,17
20964,20961,848,European Grand Prix,2011,12,813,3,15,1,1,18
20965,20962,848,European Grand Prix,2011,12,5,205,19,1,1,19
20966,20963,848,European Grand Prix,2011,12,15,205,20,1,1,20
20967,20964,848,European Grand Prix,2011,12,10,166,21,1,1,21
20968,20965,848,European Grand Prix,2011,12,816,166,23,1,1,22
20969,20966,848,European Grand Prix,2011,12,24,164,22,1,1,23
20970,20967,848,European Grand Prix,2011,12,39,164,24,1,1,24
20971,20968,849,British Grand Prix,2011,9,4,6,3,1,1,1
20972,20969,849,British Grand Prix,2011,9,20,9,2,1,1,2
20973,20970,849,British Grand Prix,2011,9,17,9,1,1,1,3
20974,20971,849,British Grand Prix,2011,9,1,1,10,1,1,4
20975,20972,849,British Grand Prix,2011,9,13,6,4,1,1,5
20976,20973,849,British Grand Prix,2011,9,3,131,9,1,1,6
20977,20974,849,British Grand Prix,2011,9,815,15,12,1,1,7
20978,20975,849,British Grand Prix,2011,9,2,4,16,1,1,8
20979,20976,849,British Grand Prix,2011,9,30,131,13,1,1,9
20980,20977,849,British Grand Prix,2011,9,153,5,18,1,1,10
20981,20978,849,British Grand Prix,2011,9,16,10,11,1,1,11
20982,20979,849,British Grand Prix,2011,9,808,4,14,1,1,12
20983,20980,849,British Grand Prix,2011,9,22,3,15,1,1,13
20984,20981,849,British Grand Prix,2011,9,813,3,7,1,1,14
20985,20982,849,British Grand Prix,2011,9,814,10,6,1,1,15
20986,20983,849,British Grand Prix,2011,9,10,166,20,1,1,16
20987,20984,849,British Grand Prix,2011,9,816,166,22,1,1,17
20988,20985,849,British Grand Prix,2011,9,24,164,23,1,1,18
20989,20986,849,British Grand Prix,2011,9,817,164,24,1,1,19
20990,20987,849,British Grand Prix,2011,9,18,1,5,2,1,0
20991,20988,849,British Grand Prix,2011,9,67,5,19,2,1,0
20992,20989,849,British Grand Prix,2011,9,155,15,8,2,1,0
20993,20990,849,British Grand Prix,2011,9,15,205,21,2,1,0
20994,20991,849,British Grand Prix,2011,9,5,205,17,2,1,0
20995,20992,850,German Grand Prix,2011,20,1,1,2,1,1,1
20996,20993,850,German Grand Prix,2011,20,4,6,4,1,1,2
20997,20994,850,German Grand Prix,2011,20,17,9,1,1,1,3
20998,20995,850,German Grand Prix,2011,20,20,9,3,1,1,4
20999,20996,850,German Grand Prix,2011,20,13,6,5,1,1,5
21000,20997,850,German Grand Prix,2011,20,16,10,8,1,1,6
21001,20998,850,German Grand Prix,2011,20,3,131,6,1,1,7
21002,20999,850,German Grand Prix,2011,20,30,131,10,1,1,8
21003,21000,850,German Grand Prix,2011,20,155,15,17,1,1,9
21004,21001,850,German Grand Prix,2011,20,808,4,9,1,1,10
21005,21002,850,German Grand Prix,2011,20,815,15,15,1,1,11
21006,21003,850,German Grand Prix,2011,20,153,5,16,1,1,12
21007,21004,850,German Grand Prix,2011,20,814,10,12,1,1,13
21008,21005,850,German Grand Prix,2011,20,813,3,13,1,1,14
21009,21006,850,German Grand Prix,2011,20,67,5,24,1,1,15
21010,21007,850,German Grand Prix,2011,20,5,205,18,1,1,16
21011,21008,850,German Grand Prix,2011,20,10,166,19,1,1,17
21012,21009,850,German Grand Prix,2011,20,816,166,21,1,1,18
21013,21010,850,German Grand Prix,2011,20,817,164,22,1,1,19
21014,21011,850,German Grand Prix,2011,20,812,205,20,1,1,20
21015,21012,850,German Grand Prix,2011,20,24,164,23,2,1,0
21016,21013,850,German Grand Prix,2011,20,18,1,7,2,1,0
21017,21014,850,German Grand Prix,2011,20,22,3,14,2,1,0
21018,21015,850,German Grand Prix,2011,20,2,4,11,2,1,0
21019,21016,851,Hungarian Grand Prix,2011,11,18,1,3,1,1,1
21020,21017,851,Hungarian Grand Prix,2011,11,20,9,1,1,1,2
21021,21018,851,Hungarian Grand Prix,2011,11,4,6,5,1,1,3
21022,21019,851,Hungarian Grand Prix,2011,11,1,1,2,1,1,4
21023,21020,851,Hungarian Grand Prix,2011,11,17,9,6,1,1,5
21024,21021,851,Hungarian Grand Prix,2011,11,13,6,4,1,1,6
21025,21022,851,Hungarian Grand Prix,2011,11,814,10,11,1,1,7
21026,21023,851,Hungarian Grand Prix,2011,11,67,5,23,1,1,8
21027,21024,851,Hungarian Grand Prix,2011,11,3,131,7,1,1,9
21028,21025,851,Hungarian Grand Prix,2011,11,153,5,16,1,1,10
21029,21026,851,Hungarian Grand Prix,2011,11,155,15,13,1,1,11
21030,21027,851,Hungarian Grand Prix,2011,11,808,4,12,1,1,12
21031,21028,851,Hungarian Grand Prix,2011,11,22,3,15,1,1,13
21032,21029,851,Hungarian Grand Prix,2011,11,16,10,8,1,1,14
21033,21030,851,Hungarian Grand Prix,2011,11,815,15,10,1,1,15
21034,21031,851,Hungarian Grand Prix,2011,11,813,3,17,1,1,16
21035,21032,851,Hungarian Grand Prix,2011,11,10,166,20,1,1,17
21036,21033,851,Hungarian Grand Prix,2011,11,817,164,22,1,1,18
21037,21034,851,Hungarian Grand Prix,2011,11,816,166,24,1,1,19
21038,21035,851,Hungarian Grand Prix,2011,11,24,164,21,1,1,20
21039,21036,851,Hungarian Grand Prix,2011,11,5,205,18,2,1,0
21040,21037,851,Hungarian Grand Prix,2011,11,30,131,9,2,1,0
21041,21038,851,Hungarian Grand Prix,2011,11,2,4,14,2,1,0
21042,21039,851,Hungarian Grand Prix,2011,11,15,205,19,2,1,0
21043,21040,852,Belgian Grand Prix,2011,13,20,9,1,1,1,1
21044,21041,852,Belgian Grand Prix,2011,13,17,9,3,1,1,2
21045,21042,852,Belgian Grand Prix,2011,13,18,1,13,1,1,3
21046,21043,852,Belgian Grand Prix,2011,13,4,6,8,1,1,4
21047,21044,852,Belgian Grand Prix,2011,13,30,131,24,1,1,5
21048,21045,852,Belgian Grand Prix,2011,13,3,131,5,1,1,6
21049,21046,852,Belgian Grand Prix,2011,13,16,10,15,1,1,7
21050,21047,852,Belgian Grand Prix,2011,13,13,6,4,1,1,8
21051,21048,852,Belgian Grand Prix,2011,13,808,4,10,1,1,9
21052,21049,852,Belgian Grand Prix,2011,13,813,3,21,1,1,10
21053,21050,852,Belgian Grand Prix,2011,13,814,10,17,1,1,11
21054,21051,852,Belgian Grand Prix,2011,13,155,15,12,1,1,12
21055,21052,852,Belgian Grand Prix,2011,13,811,4,7,1,1,13
21056,21053,852,Belgian Grand Prix,2011,13,15,205,18,1,1,14
21057,21054,852,Belgian Grand Prix,2011,13,5,205,16,1,1,15
21058,21055,852,Belgian Grand Prix,2011,13,22,3,14,1,1,16
21059,21056,852,Belgian Grand Prix,2011,13,816,166,20,1,1,17
21060,21057,852,Belgian Grand Prix,2011,13,10,166,19,1,1,18
21061,21058,852,Belgian Grand Prix,2011,13,24,164,22,1,1,19
21062,21059,852,Belgian Grand Prix,2011,13,815,15,9,2,1,0
21063,21060,852,Belgian Grand Prix,2011,13,817,164,23,2,1,0
21064,21061,852,Belgian Grand Prix,2011,13,1,1,2,2,1,0
21065,21062,852,Belgian Grand Prix,2011,13,67,5,11,2,1,0
21066,21063,852,Belgian Grand Prix,2011,13,153,5,6,2,1,0
21067,21064,853,Italian Grand Prix,2011,14,20,9,1,1,1,1
21068,21065,853,Italian Grand Prix,2011,14,18,1,3,1,1,2
21069,21066,853,Italian Grand Prix,2011,14,4,6,4,1,1,3
21070,21067,853,Italian Grand Prix,2011,14,1,1,2,1,1,4
21071,21068,853,Italian Grand Prix,2011,14,30,131,8,1,1,5
21072,21069,853,Italian Grand Prix,2011,14,13,6,6,1,1,6
21073,21070,853,Italian Grand Prix,2011,14,153,5,18,1,1,7
21074,21071,853,Italian Grand Prix,2011,14,814,10,11,1,1,8
21075,21072,853,Italian Grand Prix,2011,14,811,4,10,1,1,9
21076,21073,853,Italian Grand Prix,2011,14,67,5,16,1,1,10
21077,21074,853,Italian Grand Prix,2011,14,813,3,14,1,1,11
21078,21075,853,Italian Grand Prix,2011,14,22,3,13,1,1,12
21079,21076,853,Italian Grand Prix,2011,14,5,205,20,1,1,13
21080,21077,853,Italian Grand Prix,2011,14,15,205,19,1,1,14
21081,21078,853,Italian Grand Prix,2011,14,10,166,21,1,1,15
21082,21079,853,Italian Grand Prix,2011,14,817,164,23,1,1,0
21083,21080,853,Italian Grand Prix,2011,14,815,15,15,2,1,0
21084,21081,853,Italian Grand Prix,2011,14,155,15,17,2,1,0
21085,21082,853,Italian Grand Prix,2011,14,16,10,12,2,1,0
21086,21083,853,Italian Grand Prix,2011,14,17,9,5,2,1,0
21087,21084,853,Italian Grand Prix,2011,14,816,166,22,2,1,0
21088,21085,853,Italian Grand Prix,2011,14,808,4,7,2,1,0
21089,21086,853,Italian Grand Prix,2011,14,3,131,9,2,1,0
21090,21087,853,Italian Grand Prix,2011,14,24,164,24,2,1,0
21091,21088,854,Singapore Grand Prix,2011,15,20,9,1,1,1,1
21092,21089,854,Singapore Grand Prix,2011,15,18,1,3,1,1,2
21093,21090,854,Singapore Grand Prix,2011,15,17,9,2,1,1,3
21094,21091,854,Singapore Grand Prix,2011,15,4,6,5,1,1,4
21095,21092,854,Singapore Grand Prix,2011,15,1,1,4,1,1,5
